athlete;gender;timestamp;distance (m);elapsed time (s);elevation gain (m);average heart rate (bpm)
13829937;F;04.03.16;8028.8;2830;0.0;151.4
13829937;F;01.03.16;14361.0;4861;275.2;160.4
13829937;F;28.02.16;13761.4;4661;45830;155.0
13829937;F;22.02.16;5692.1;2055;83.6;
13829937;F;19.02.16;10008.6;3012;0.0;167.4
13829937;F;16.02.16;11819.5;3992;182.0;161.3
13829937;F;14.02.16;21050.2;7165;34.5;156.8
13829937;F;12.02.16;10099.4;3717;0.0;149.3
13829937;F;11.02.16;10085.4;3250;0.0;159.1
13829937;F;09.02.16;9675.9;3192;233.5;153.8
17666737;M;05.01.20;15281.5;7952;960.0;
17666737;M;04.01.20;6540.5;2504;185.0;
17666737;M;23.12.19;13832.9;4861;207.0;
17666737;M;18.12.19;11142.4;4874;296.0;
17666737;M;10.12.19;13590.3;5554;379.0;
17666737;M;04.12.19;9532.1;3434;187.0;
17666737;M;03.12.19;14332.8;4863;12.0;
17666737;M;27.11.19;9562.5;3479;263.0;
17666737;M;25.11.19;9588.4;4018;133.0;
17666737;M;17.11.19;4904.6;1519;11.0;
17666737;M;06.11.19;9661.4;3464;272.0;
17666737;M;23.10.19;9034.3;3151;189.0;
17666737;M;19.10.19;6293.5;2324;141.0;
17666737;M;09.10.19;8855.2;3367;259.0;
17666737;M;06.10.19;12688.2;4428;409.0;
17666737;M;05.10.19;13934.2;4217;309.0;
17666737;M;05.10.19;2141.3;536;15.0;
17666737;M;01.10.19;10733.1;4118;15.0;
17666737;M;25.09.19;14422.3;6695;431.0;
17666737;M;23.09.19;10475.9;3568;25.0;
17666737;M;18.09.19;10282.2;4563;332.0;
17666737;M;04.09.19;10170.5;3834;274.0;
17666737;M;21.08.19;11185.5;4073;146.0;
17666737;M;14.08.19;11193.3;4508;340.0;
17666737;M;07.08.19;13326.0;5066;264.0;
17666737;M;31.07.19;11674.9;3931;211.0;
17666737;M;13.07.19;74054.8;46342;4551.0;
17666737;M;16.06.19;23010.2;11909;1372.0;
17666737;M;12.06.19;7433.5;3299;397.0;
17666737;M;09.06.19;10016.7;3418;67.0;
17666737;M;31.05.19;135813.0;116886;7223.0;
17666737;M;22.05.19;13265.8;4799;196.0;
17666737;M;20.05.19;10571.3;3711;25.0;
17666737;M;19.05.19;3654.1;2413;21.0;
17666737;M;12.05.19;14304.8;9150;1240.0;
17666737;M;07.05.19;13035.0;8184;1017.0;
17666737;M;06.05.19;9886.2;3212;211.0;
17666737;M;29.04.19;8055.3;2381;20.0;
17666737;M;25.04.19;10331.7;3061;34.0;
17666737;M;21.04.19;29987.7;15976;2122.0;
17666737;M;17.04.19;10795.7;3936;305.0;
17666737;M;06.04.19;24179.0;8080;653.0;172.0
17666737;M;03.04.19;10833.3;3885;292.0;
17666737;M;31.03.19;19404.0;10110;1541.0;
17666737;M;30.03.19;14566.5;7121;905.0;145.1
17666737;M;24.03.19;23871.3;12536;1625.0;
17666737;M;20.03.19;10048.1;3493;302.0;
17666737;M;13.03.19;9094.5;3083;156.0;
17666737;M;11.03.19;13234.2;5038;46.0;
17666737;M;10.03.19;32855.7;12410;1271.0;
17666737;M;06.03.19;14425.0;5247;503.0;
17666737;M;04.03.19;12013.6;3698;30.0;
17666737;M;27.02.19;13560.1;5284;434.0;
17666737;M;23.02.19;23242.7;10082;1111.0;
17666737;M;20.02.19;9874.1;3525;237.0;
17666737;M;17.02.19;20054.8;11617;1424.0;
17666737;M;14.02.19;10002.8;3406;22.0;
17666737;M;10.02.19;12171.4;6223;737.0;
17666737;M;05.02.19;10162.3;3167;15.0;
17666737;M;02.02.19;4583.8;2749;292.0;
17666737;M;30.01.19;10084.3;3451;166.0;
17666737;M;25.01.19;10003.7;4152;320.0;
17666737;M;22.01.19;11323.7;3651;25.0;
17666737;M;21.01.19;16387.8;5136;11.0;
17666737;M;18.01.19;39497.1;18770;816.0;
17666737;M;13.01.19;15234.7;9514;1024.5;
17666737;M;10.01.19;11750.1;3746;27.0;
17666737;M;08.01.19;10001.3;3880;12.0;
17666737;M;06.01.19;24386.0;11607;1602.0;
17666737;M;04.01.19;3740.3;2655;10.0;
17666737;M;02.01.19;10915.8;3924;282.0;
17666737;M;01.01.19;10990.8;3362;27.0;
17666737;M;26.12.18;9163.2;3507;69.0;
17666737;M;22.12.18;9891.3;2482;94.0;174.5
17666737;M;21.12.18;15073.2;5026;63.0;126.1
17666737;M;18.12.18;10282.5;3313;21.0;144.6
17666737;M;16.12.18;15889.6;4990;249.0;
17666737;M;14.12.18;8042.4;2672;14.0;
17666737;M;11.12.18;11499.5;3734;18.0;
17666737;M;09.12.18;22224.0;10162;1056.0;
17666737;M;04.12.18;9805.7;3106;8.0;
17666737;M;03.12.18;13227.3;9289;1017.0;
17666737;M;02.12.18;15189.1;4870;64.0;
17666737;M;27.11.18;10038.0;3293;10.0;
17666737;M;27.11.18;12474.9;4312;30.0;
17666737;M;25.11.18;9976.4;2541;38.0;
17666737;M;23.11.18;10805.9;4123;245.0;
17666737;M;22.11.18;21210.0;6911;289.0;
17666737;M;18.11.18;7986.5;2501;19.0;
17666737;M;16.11.18;11607.6;4477;276.0;
17666737;M;14.11.18;6731.8;4325;504.0;
17666737;M;13.11.18;9382.4;2853;9.0;
17666737;M;11.11.18;7197.9;4025;470.0;
17666737;M;09.11.18;10654.0;3526;200.0;
17666737;M;08.11.18;8629.1;2818;78.0;
17666737;M;06.11.18;10106.4;4001;15.0;
17666737;M;04.11.18;10080.9;2461;27.0;
17666737;M;01.11.18;2632.6;1914;8.0;
17666737;M;31.10.18;10431.1;3765;181.0;
17666737;M;28.10.18;19515.2;5930;81.0;
17666737;M;26.10.18;10872.0;4131;228.0;
17666737;M;25.10.18;8076.3;2543;20.0;
17666737;M;23.10.18;9658.4;3089;10.0;
17666737;M;19.10.18;9083.8;3125;236.0;
17666737;M;17.10.18;10166.2;3194;187.0;
17666737;M;16.10.18;10994.0;3528;8.0;
17666737;M;14.10.18;10016.1;3150;17.0;
17666737;M;07.10.18;10822.9;3128;312.0;
17666737;M;06.10.18;13065.1;3623;252.0;
17666737;M;06.10.18;2204.9;515;12.0;
17666737;M;02.10.18;6483.8;2806;4.0;
17666737;M;27.09.18;10591.2;4376;202.0;
17666737;M;25.09.18;10284.1;3220;3.0;
17666737;M;23.09.18;26667.8;16785;1839.0;147.3
17666737;M;19.09.18;10079.5;3733;182.0;
17666737;M;18.09.18;9292.7;3030;13.0;
17666737;M;16.09.18;4976.2;1326;13.0;
17666737;M;12.09.18;12169.1;5883;243.0;
17666737;M;11.09.18;13835.0;3998;25.0;
17666737;M;07.09.18;5001.6;1447;45821;
17666737;M;04.09.18;11027.1;3459;18.0;
17666737;M;29.08.18;12785.2;4744;228.0;
17666737;M;22.08.18;7435.3;3035;279.0;
17666737;M;20.08.18;3758.3;2437;4.0;
17666737;M;19.08.18;9395.0;4573;353.0;
17666737;M;17.08.18;7592.0;3238;297.0;
17666737;M;16.08.18;8944.2;3459;202.0;
17666737;M;13.08.18;8014.2;2625;16.0;
17666737;M;09.08.18;4464.3;2795;5.0;
17666737;M;08.08.18;8478.5;3507;306.0;
17666737;M;06.08.18;3589.2;2077;21.0;
17666737;M;05.08.18;9783.2;3149;29.0;
17666737;M;03.08.18;3045.4;1960;2.0;
17666737;M;01.08.18;12265.0;4540;215.0;
17666737;M;31.07.18;8743.7;2998;16.0;
17666737;M;30.07.18;3523.3;1812;5.0;
17666737;M;14.07.18;45269.0;30723;3075.0;151.3
17666737;M;12.07.18;10152.6;3749;26.0;
17666737;M;30.06.18;12107.0;5673;604.0;174.9
17666737;M;26.06.18;10388.3;3861;279.0;
17666737;M;23.06.18;16596.5;8073;956.0;157.4
17666737;M;20.06.18;10143.2;4248;248.0;
17666737;M;19.06.18;9151.2;3141;10.0;
17666737;M;18.06.18;4810.8;1541;10.0;
17666737;M;15.06.18;15754.4;5389;468.0;173.0
17666737;M;13.06.18;10501.5;3480;197.0;
17666737;M;11.06.18;4735.3;1389;9.0;
17666737;M;09.06.18;27893.9;16227;1993.0;161.6
17666737;M;06.06.18;11445.9;3642;179.0;
17666737;M;03.06.18;7900.6;2468;18.0;
17666737;M;30.05.18;9293.0;3509;310.0;
17666737;M;27.05.18;26895.6;17834;1745.0;137.8
17666737;M;23.05.18;6540.9;3255;479.0;
17666737;M;16.05.18;7749.4;2789;201.0;
17666737;M;12.05.18;41038.5;23768;2192.0;140.4
17666737;M;11.05.18;41048.5;22098;2296.0;147.8
17666737;M;06.05.18;13009.0;9401;992.0;
17666737;M;02.05.18;10869.0;3912;292.0;
17666737;M;28.04.18;23242.4;17260;1623.0;130.3
17666737;M;25.04.18;11972.6;4065;217.0;
17666737;M;24.04.18;7661.4;3175;26.0;
17666737;M;22.04.18;24955.3;11642;1278.0;162.3
17666737;M;18.04.18;17704.6;10888;1260.0;
17666737;M;15.04.18;18958.4;10812;1114.0;
17666737;M;10.04.18;8761.5;3065;13.0;
17666737;M;04.04.18;10794.7;4055;237.0;
17666737;M;02.04.18;4361.4;1387;11.0;
17666737;M;31.03.18;26377.0;9854;731.0;158.5
17666737;M;30.03.18;5669.0;1807;152.0;
17666737;M;29.03.18;6575.0;1790;23.0;
17666737;M;28.03.18;8005.9;2280;18.0;
17666737;M;26.03.18;12172.9;4552;337.0;
17666737;M;23.03.18;10295.6;3902;417.0;
17666737;M;21.03.18;11623.2;4143;312.0;142.7
17666737;M;18.03.18;24419.1;12061;1392.0;125.3
17666737;M;14.03.18;9752.1;3941;215.0;
17666737;M;11.03.18;32766.4;14085;1259.0;167.1
17666737;M;07.03.18;9885.2;3602;237.0;
17666737;M;05.03.18;8045.3;2343;248.0;
17666737;M;28.02.18;13510.9;5439;466.0;147.1
17666737;M;25.02.18;16546.9;8451;975.0;139.0
17666737;M;21.02.18;4814.8;1884;9.0;
17666737;M;20.02.18;6831.3;2553;99.0;
17666737;M;18.02.18;16524.7;5892;550.0;171.9
17666737;M;13.02.18;8383.0;2989;211.0;
17666737;M;07.02.18;10177.9;4023;200.0;
17666737;M;04.02.18;18876.9;9329;1241.0;
17666737;M;30.01.18;12592.4;4412;244.0;
17666737;M;28.01.18;25993.4;10161;1043.0;
17666737;M;22.01.18;20018.6;6595;109.0;
17666737;M;21.01.18;13736.8;8404;1039.0;
17666737;M;17.01.18;9856.6;3452;204.0;
17666737;M;16.01.18;9301.6;2826;18.0;
17666737;M;14.01.18;16190.6;8223;945.0;
17666737;M;12.01.18;10004.8;2787;21.0;
17666737;M;10.01.18;9450.0;3542;246.0;
17666737;M;07.01.18;10023.9;2912;20.0;152.3
17666737;M;04.01.18;4977.8;1810;12.0;
17666737;M;02.01.18;19005.9;7351;541.0;
17666737;M;31.12.17;11053.2;3359;22.0;
17666737;M;26.12.17;4773.5;1702;23.0;
17666737;M;23.12.17;10111.5;2525;96.0;172.1
17666737;M;21.12.17;11801.1;4248;323.0;
17666737;M;19.12.17;12159.5;3859;18.0;
17666737;M;17.12.17;6805.3;1923;32.0;
17666737;M;17.12.17;11325.0;3251;100.0;
17666737;M;14.12.17;10034.5;3133;27.0;
17666737;M;12.12.17;10219.7;3304;16.0;
17666737;M;11.12.17;16861.3;5420;93.0;
17666737;M;07.12.17;10144.1;3144;66.0;
17666737;M;04.12.17;16620.5;5065;83.0;
17666737;M;02.12.17;7393.1;2140;10.0;
17666737;M;28.11.17;8636.6;2667;5.0;144.3
17666737;M;25.11.17;9998.9;2481;32.0;181.2
17666737;M;21.11.17;10808.5;3260;11.0;142.6
17666737;M;19.11.17;7224.7;1957;115.0;173.7
17666737;M;14.11.17;10922.9;3459;13.0;
17666737;M;12.11.17;10417.4;3272;171.0;
17666737;M;10.11.17;11355.9;3271;48.0;
17666737;M;07.11.17;9154.3;3519;35.0;
17666737;M;05.11.17;10093.7;2439;25.0;178.7
17666737;M;01.11.17;11044.9;4699;297.0;
17666737;M;29.10.17;13807.6;4016;40.0;
17666737;M;25.10.17;9008.4;2939;144.0;139.6
17666737;M;24.10.17;9236.3;3359;95.0;
17666737;M;17.10.17;8160.1;2512;102.2;
17666737;M;14.10.17;9238.2;3618;282.0;
17666737;M;10.10.17;6917.9;2615;13.0;
17666737;M;08.10.17;14455.8;3893;240.0;169.2
17666737;M;07.10.17;15717.4;4277;284.0;172.1
17666737;M;03.10.17;11558.6;3664;9.0;
17666737;M;01.10.17;18219.0;5716;365.0;170.5
17666737;M;28.09.17;10013.0;3216;173.0;148.2
17666737;M;26.09.17;9571.0;3060;10.0;139.6
17666737;M;24.09.17;26949.1;16078;1843.0;153.2
17666737;M;19.09.17;10336.8;3406;13.0;143.1
17666737;M;17.09.17;11352.2;4005;212.0;140.2
17666737;M;13.09.17;10007.3;3910;265.0;
17666737;M;12.09.17;8113.3;3406;11.0;138.0
17666737;M;09.09.17;19059.4;6887;382.0;
17666737;M;08.09.17;10017.7;3015;30.0;
17666737;M;05.09.17;8516.7;2930;12.0;147.5
17666737;M;04.09.17;9764.0;6818;884.0;135.9
17666737;M;02.09.17;17387.7;7986;961.0;164.5
17666737;M;30.08.17;6768.2;3143;411.0;151.7
17666737;M;27.08.17;4018.9;1186;1.0;
17666737;M;23.08.17;5071.5;3189;436.0;
17666737;M;21.08.17;9746.8;7710;1083.0;
17666737;M;17.08.17;8502.2;3087;104.0;
17666737;M;12.08.17;10003.4;3153;32.0;
17666737;M;10.08.17;8043.2;2633;16.0;148.7
17666737;M;06.08.17;2191.8;1445;4.0;
17666737;M;05.08.17;43162.6;27828;2688.0;147.2
17666737;M;30.07.17;6357.0;2035;42.0;
17666737;M;28.07.17;6012.4;1776;4.0;
17666737;M;19.07.17;10168.2;3181;33.0;
17666737;M;14.07.17;18594.7;6672;310.0;
17666737;M;11.07.17;9011.7;2649;19.0;
17666737;M;07.07.17;12677.7;4180;301.0;
17666737;M;02.07.17;17270.5;9261;970.0;
17666737;M;27.06.17;18608.7;11092;1266.0;140.7
17666737;M;24.06.17;14534.2;5977;720.0;175.7
17666737;M;19.06.17;7715.0;2580;20.0;155.1
17666737;M;10.06.17;29947.2;19192;2084.0;159.4
17666737;M;08.06.17;6006.9;1811;30.0;153.0
17666737;M;04.06.17;14359.5;5333;311.0;137.2
17666737;M;31.05.17;10676.0;3397;26.0;148.1
17666737;M;27.05.17;25794.7;12585;1181.0;145.2
17666737;M;26.05.17;25152.4;13156;1137.0;147.3
17666737;M;22.05.17;12683.1;8334;959.0;146.7
17666737;M;16.05.17;3344.7;1106;0;135.1
17666737;M;14.05.17;1914.5;1801;176.0;
17666737;M;10.05.17;12734.5;3950;40.0;142.3
17666737;M;07.05.17;11689.4;8294;828.0;131.9
17666737;M;07.05.17;5498.7;3869;127.0;
17666737;M;05.05.17;13247.0;9964;1007.0;136.9
17666737;M;03.05.17;8123.2;3460;285.0;139.0
17666737;M;01.05.17;15517.0;5636;698.0;169.2
17666737;M;30.04.17;9221.9;3737;209.0;141.0
17666737;M;30.04.17;1505.4;361;5.0;173.2
17666737;M;30.04.17;3727.6;1413;67.0;139.0
17666737;M;25.04.17;10278.1;3524;156.0;141.7
17666737;M;23.04.17;12642.4;4805;418.0;
17666737;M;23.04.17;2404.9;2335;68.0;
17666737;M;18.04.17;5572.5;2106;188.0;
17666737;M;16.04.17;29617.6;12714;1553.0;159.5
17666737;M;13.04.17;7394.8;2559;74.0;
17666737;M;11.04.17;7892.9;2566;18.0;
17666737;M;09.04.17;9619.7;3619;284.0;
17666737;M;04.04.17;10554.0;3601;153.0;
17666737;M;01.04.17;18008.4;6032;463.0;167.8
17666737;M;30.03.17;10113.6;3152;28.0;
17666737;M;28.03.17;10964.4;4125;276.0;
17666737;M;26.03.17;13893.9;4106;308.0;
17666737;M;23.03.17;4771.6;1685;10.0;
17666737;M;21.03.17;10695.6;3604;156.0;
17666737;M;19.03.17;16016.6;5491;458.0;150.6
17666737;M;16.03.17;18273.2;10198;964.0;
17666737;M;14.03.17;10011.4;3115;20.0;
17666737;M;12.03.17;19767.2;7732;746.0;168.9
17666737;M;09.03.17;9416.8;3051;92.0;
17666737;M;07.03.17;11282.6;3388;29.0;
17666737;M;05.03.17;12074.4;3324;194.0;173.3
17666737;M;02.03.17;12453.2;10678;948.0;126.9
17666737;M;26.02.17;13187.1;4872;369.0;154.1
17666737;M;21.02.17;9008.2;2961;71.0;
17666737;M;18.02.17;24961.8;10012;1004.0;159.3
17666737;M;16.02.17;10003.2;3039;16.0;
17666737;M;14.02.17;10741.7;3139;19.0;
17666737;M;09.02.17;5019.6;1443;35.0;
17666737;M;07.02.17;15476.6;5555;252.0;144.3
17666737;M;05.02.17;9950.2;2489;42.0;
17666737;M;02.02.17;7387.7;2252;12.0;145.9
17666737;M;31.01.17;13680.2;8541;1018.0;146.4
17666737;M;29.01.17;10249.4;3465;16.0;
17666737;M;28.01.17;9892.6;3595;18.0;146.1
17666737;M;26.01.17;9181.9;2947;25.0;
17666737;M;25.01.17;10004.7;3046;21.0;146.0
17666737;M;24.01.17;13722.2;9891;931.0;143.4
17666737;M;22.01.17;24501.6;11420;1006.0;140.9
17666737;M;21.01.17;9539.3;3400;28.0;127.3
17666737;M;20.01.17;4211.6;1288;9.0;136.8
17666737;M;19.01.17;14188.4;8019;907.3;114.8
17666737;M;17.01.17;10500.0;3300;0;
17666737;M;15.01.17;10225.7;2816;53.0;158.2
17666737;M;14.01.17;9615.7;2950;18.0;148.3
17666737;M;12.01.17;8950.8;6069;891.0;144.5
17666737;M;10.01.17;7241.0;5097;629.0;136.7
17666737;M;09.01.17;9516.9;3093;26.0;148.0
17666737;M;07.01.17;9775.9;3184;37.0;139.5
17666737;M;05.01.17;11630.7;3765;29.0;147.2
17666737;M;04.01.17;11220.0;3498;20.0;
17666737;M;02.01.17;13346.8;4340;221.0;
17666737;M;31.12.16;9227.9;3179;45769;155.3
17666737;M;28.12.16;9875.0;3046;45796;140.1
17666737;M;26.12.16;10071.7;3130;45736;
17666737;M;22.12.16;9390.0;3106;45675;145.1
17666737;M;21.12.16;8496.0;2731;45798;
17666737;M;19.12.16;10108.0;3130;45796;
17666737;M;17.12.16;9015.0;2441;186.2;
17666737;M;15.12.16;7926.0;2688;45829;135.3
17666737;M;13.12.16;7899.0;2687;45798;128.7
17666737;M;11.12.16;7748.0;2696;45797;135.1
17666737;M;10.12.16;12391.0;4109;31.9;133.8
17666737;M;09.12.16;8085.0;2650;45709;142.6
17666737;M;08.12.16;11509.0;3903;197.0;155.5
12740383;F;21.12.19;4274.0;1447;53.0;139.4
12740383;F;18.12.19;7326.0;2464;260.0;159.5
12740383;F;18.12.19;3224.0;1123;41.0;140.6
12740383;F;18.12.19;0.0;2;0;119.0
12740383;F;14.12.19;14602.0;4270;19.0;155.7
12740383;F;13.12.19;8071.0;2725;38.0;148.5
12740383;F;11.12.19;11766.0;3623;190.0;158.0
12740383;F;09.12.19;9305.0;3525;357.0;137.3
12740383;F;08.12.19;12260.0;3623;37.0;156.9
12740383;F;06.12.19;5391.0;1835;10.0;149.5
12740383;F;04.12.19;8044.0;2446;90.0;165.1
12740383;F;04.12.19;3761.0;1189;57.0;148.7
12740383;F;02.12.19;10141.0;3488;160.0;151.4
12740383;F;30.11.19;5671.0;1821;117.0;180.2
12740383;F;28.11.19;5873.0;1974;41.0;176.6
12740383;F;24.11.19;1088.0;427;3.0;155.8
12740383;F;24.11.19;21196.0;5497;77.0;173.7
12740383;F;24.11.19;3732.0;1217;34.0;168.6
12740383;F;22.11.19;7065.0;2504;69.0;141.5
12740383;F;19.11.19;14447.0;4367;34.0;158.9
12740383;F;15.11.19;5380.0;1975;115.0;161.2
12740383;F;14.11.19;13323.0;3938;18.0;151.6
12740383;F;12.11.19;17316.0;5400;50.0;153.1
12740383;F;09.11.19;16045.0;4500;83.0;163.7
12740383;F;08.11.19;6067.0;1965;12.0;150.1
12740383;F;06.11.19;11153.0;4815;600.0;155.3
12740383;F;04.11.19;5075.0;1884;57.0;144.6
12740383;F;03.11.19;13590.0;4450;29.0;147.6
12740383;F;02.11.19;4316.0;1390;9.0;143.8
12740383;F;30.10.19;10050.0;6462;1023.0;149.0
12740383;F;29.10.19;10048.0;3131;12.0;156.8
12740383;F;27.10.19;9314.0;2704;19.0;184.9
12740383;F;27.10.19;3740.0;1239;16.0;142.8
12740383;F;24.10.19;14307.0;4341;13.0;152.4
12740383;F;23.10.19;10075.0;6533;966.0;139.9
12740383;F;23.10.19;510.0;214;0.0;135.2
12740383;F;23.10.19;3847.0;1113;0.0;180.8
12740383;F;23.10.19;1700.0;608;0.0;182.1
12740383;F;20.10.19;14071.0;4306;25.0;191.5
12740383;F;19.10.19;8430.0;2938;72.0;141.3
12740383;F;17.10.19;8222.0;5401;664.0;143.4
12740383;F;15.10.19;5524.0;2064;90.0;151.5
12740383;F;13.10.19;17247.0;5745;530.0;174.8
12740383;F;13.10.19;2903.0;1083;25.0;147.8
12740383;F;12.10.19;5243.0;1837;67.0;150.7
12740383;F;11.10.19;11050.0;3356;15.0;178.4
12740383;F;09.10.19;11750.0;3611;25.0;154.4
12740383;F;07.10.19;7758.0;2703;76.0;145.0
12740383;F;04.10.19;13152.0;4093;22.0;155.9
12740383;F;02.10.19;14162.0;4293;16.0;151.7
12740383;F;01.10.19;11551.0;7231;1028.0;146.8
12740383;F;29.09.19;5780.0;3673;528.0;142.6
12740383;F;28.09.19;17369.0;7382;729.0;155.7
12740383;F;25.09.19;11336.0;3603;59.0;149.0
12740383;F;21.09.19;12170.0;8728;1236.0;151.7
12740383;F;20.09.19;10223.0;3447;86.0;150.6
12740383;F;18.09.19;8219.0;2702;69.0;154.5
12740383;F;17.09.19;8546.0;6531;961.0;141.8
12740383;F;15.09.19;11145.0;6310;741.0;141.5
12740383;F;14.09.19;17312.0;9656;1072.0;140.2
12740383;F;11.09.19;6292.0;2259;60.0;144.6
12740383;F;09.09.19;6050.0;2020;73.0;155.8
12740383;F;06.09.19;3146.0;3665;235.0;103.9
12740383;F;23.08.19;41746.6;2001;2513.0;123.6
12740383;F;23.08.19;83012.0;48647;4962.0;143.7
12740383;F;23.08.19;797.0;302;6.0;149.6
12740383;F;20.08.19;6137.0;2077;66.0;151.5
12740383;F;18.08.19;8043.0;3711;402.0;141.8
12740383;F;16.08.19;3128.0;1719;0.0;127.7
12740383;F;16.08.19;139.0;146;25.0;75.7
12740383;F;16.08.19;8961.0;7179;761.0;132.9
12740383;F;15.08.19;9537.0;3594;261.0;144.4
12740383;F;11.08.19;9578.0;3627;155.0;146.3
12740383;F;10.08.19;27738.0;13464;3135.0;154.8
12740383;F;10.08.19;1260.0;543;42.0;166.3
12740383;F;08.08.19;9452.0;6037;907.0;156.1
12740383;F;07.08.19;5332.0;1859;64.0;174.2
12740383;F;04.08.19;37045.0;25332;2042.0;133.5
12740383;F;30.07.19;21395.0;12507;1647.0;142.6
12740383;F;28.07.19;25332.0;19415;1410.0;142.6
12740383;F;28.07.19;5452.0;3625;441.0;122.5
12740383;F;27.07.19;20037.0;13285;2003.0;135.0
12740383;F;24.07.19;11141.0;7778;1128.0;140.5
12740383;F;23.07.19;12097.0;4101;180.0;155.4
12740383;F;13.07.19;9312.0;3873;215.0;141.6
12740383;F;13.07.19;135.0;45;0.0;100.1
12740383;F;10.07.19;6407.0;2422;117.0;144.2
12740383;F;08.07.19;8606.0;4821;421.0;142.6
12740383;F;07.07.19;3999.0;1349;22.0;136.8
12740383;F;28.06.19;90281.0;55226;5736.0;141.0
12740383;F;28.06.19;1713.0;776;3.0;137.0
12740383;F;27.06.19;13.0;29;0;85.3
12740383;F;25.06.19;7213.0;2401;68.0;151.5
12740383;F;23.06.19;4777.0;3802;709.0;146.4
12740383;F;22.06.19;12175.0;8287;1264.0;140.0
12740383;F;21.06.19;8655.0;3859;408.0;145.3
12740383;F;18.06.19;8343.0;3708;418.0;155.8
12740383;F;16.06.19;15183.0;9386;968.0;139.4
12740383;F;15.06.19;22234.0;12871;1654.0;152.7
12740383;F;14.06.19;9021.0;3595;426.0;157.4
12740383;F;12.06.19;6244.0;2129;66.0;147.0
12740383;F;08.06.19;27034.0;12564;1989.0;173.1
12740383;F;08.06.19;3052.0;1005;26.0;113.4
12740383;F;07.06.19;3709.0;1236;26.0;141.9
12740383;F;04.06.19;18690.0;11629;1462.0;152.3
12740383;F;02.06.19;10612.0;3606;91.0;151.2
12740383;F;30.05.19;11589.0;5229;602.0;147.8
12740383;F;29.05.19;25704.0;13275;1700.0;148.0
12740383;F;27.05.19;28251.0;15268;2038.0;151.5
12740383;F;25.05.19;8686.0;6456;1000.0;161.6
12740383;F;22.05.19;6502.0;4100;127.0;157.4
12740383;F;22.05.19;4010.0;5129;652.0;149.4
12740383;F;21.05.19;6027.0;2446;231.0;148.6
12740383;F;18.05.19;3039.0;1149;22.0;147.2
12740383;F;18.05.19;16464.0;7654;1265.0;171.4
12740383;F;18.05.19;984.0;384;3.0;149.8
12740383;F;18.05.19;2982.0;1246;110.0;155.0
12740383;F;17.05.19;4063.0;1305;6.0;146.9
12740383;F;14.05.19;16281.0;8777;1143.0;140.1
12740383;F;12.05.19;11660.0;7500;1193.0;145.0
12740383;F;10.05.19;10042.0;5449;861.3;
12740383;F;08.05.19;18428.0;11014;1628.1;
12740383;F;07.05.19;10333.0;3622;308.2;
12740383;F;05.05.19;10723.0;4456;654.3;
12740383;F;03.05.19;6059.0;2144;66.6;
12740383;F;01.05.19;13003.0;5894;758.3;
12740383;F;28.04.19;12086.0;6243;1236.1;
12740383;F;26.04.19;10098.0;5412;731.3;
12740383;F;25.04.19;16014.0;7285;938.2;
12740383;F;22.04.19;12094.0;3705;92.8;
12740383;F;20.04.19;15671.0;8345;1374.8;
12740383;F;18.04.19;8689.0;3551;528.0;
12740383;F;16.04.19;5561.0;1854;85.4;
12740383;F;14.04.19;10184.0;7824;980.2;
12740383;F;13.04.19;7679.0;2475;79.5;
12740383;F;10.04.19;10025.0;4489;543.2;
12740383;F;09.04.19;5021.0;1751;45699;
12740383;F;07.04.19;4892.0;1259;45800;
12740383;F;07.04.19;2997.0;995;45730;
12740383;F;06.04.19;11068.0;3624;113.3;
12740383;F;04.04.19;9991.0;4378;508.7;
12740383;F;30.03.19;12635.0;4375;382.8;
12740383;F;28.03.19;10002.0;3495;151.1;
12740383;F;26.03.19;8784.0;3079;98.3;
12740383;F;24.03.19;3544.0;1190;65.8;
12740383;F;21.03.19;11083.0;3491;86.7;
12740383;F;19.03.19;8007.0;2842;76.2;
12740383;F;17.03.19;9058.0;3012;79.4;
12740383;F;14.03.19;8172.0;2733;64.7;
12740383;F;12.03.19;7106.0;2480;100.0;
12740383;F;10.03.19;8710.0;3020;75.2;
12740383;F;08.03.19;8667.0;2995;74.0;
12740383;F;02.03.19;5136.0;2015;66.9;
12740383;F;01.03.19;5019.0;1844;45742;
12740383;F;27.02.19;7506.0;2703;68.6;
12740383;F;18.02.19;7083.0;2664;75.3;
12740383;F;15.02.19;5980.0;2194;68.9;
12740383;F;12.02.19;6742.0;2241;45716;
12740383;F;09.02.19;6991.0;2616;115.3;
12740383;F;07.02.19;10502.0;3669;93.6;
12740383;F;04.02.19;10019.0;3685;94.3;
12740383;F;02.02.19;9028.0;3286;61.2;
12740383;F;30.01.19;5025.0;1982;68.1;176.9
12740383;F;27.01.19;10334.0;3540;81.4;
12740383;F;24.01.19;6119.0;2209;59.3;
12740383;F;22.01.19;9554.0;3574;61.3;
12740383;F;21.01.19;7131.0;3032;123.0;
12740383;F;17.01.19;7081.0;2603;41.5;
12740383;F;16.01.19;5700.0;2160;0.0;
12740383;F;14.01.19;3282.0;1193;33.8;
12740383;F;13.01.19;4202.0;1609;45816;
12740383;F;11.01.19;4626.0;1728;45894;
12740383;F;10.01.19;4251.0;1672;23.0;
